,$LINK:NO,FROMNODENO,TONODENO,FROMNODE\WKTLOCWGS84,TONODE\WKTLOCWGS84,From_Coords,To_Coords,Orig_Long,Orig_Lat,Dest_Long,Dest_Lat,Origins,Destinations,Response
285,100146,269296,267948,POINT(-0.08210 51.51860),POINT(-0.12784 51.53233),-0.08210 51.51860,-0.12784 51.53233,-0.0821,51.5186,-0.12784,51.53233,51.5186%2C-0.0821,51.53233%2C-0.12784,"{
   ""destination_addresses"" : [ ""51.53233,-0.12784"" ],
   ""origin_addresses"" : [ ""51.5186,-0.0821"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
286,100147,267252,269296,POINT(-0.14370 51.49510),POINT(-0.08210 51.51860),-0.14370 51.49510,-0.08210 51.51860,-0.1437,51.4951,-0.0821,51.5186,51.4951%2C-0.1437,51.5186%2C-0.0821,"{
   ""destination_addresses"" : [ ""51.5186,-0.0821"" ],
   ""origin_addresses"" : [ ""51.4951,-0.1437"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
287,100147,269296,267252,POINT(-0.08210 51.51860),POINT(-0.14370 51.49510),-0.08210 51.51860,-0.14370 51.49510,-0.0821,51.5186,-0.1437,51.4951,51.5186%2C-0.0821,51.4951%2C-0.1437,"{
   ""destination_addresses"" : [ ""51.4951,-0.1437"" ],
   ""origin_addresses"" : [ ""51.5186,-0.0821"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
288,100148,268311,269296,POINT(-0.11340 51.50330),POINT(-0.08210 51.51860),-0.11340 51.50330,-0.08210 51.51860,-0.1134,51.5033,-0.0821,51.5186,51.5033%2C-0.1134,51.5186%2C-0.0821,"{
   ""destination_addresses"" : [ ""51.5186,-0.0821"" ],
   ""origin_addresses"" : [ ""51.5033,-0.1134"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
289,100148,269296,268311,POINT(-0.08210 51.51860),POINT(-0.11340 51.50330),-0.08210 51.51860,-0.11340 51.50330,-0.0821,51.5186,-0.1134,51.5033,51.5186%2C-0.0821,51.5033%2C-0.1134,"{
   ""destination_addresses"" : [ ""51.5033,-0.1134"" ],
   ""origin_addresses"" : [ ""51.5186,-0.0821"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
290,100149,230641,230688,POINT(-2.99170 53.40470),POINT(-2.98920 53.40840),-2.99170 53.40470,-2.98920 53.40840,-2.9917,53.4047,-2.9892,53.4084,53.4047%2C-2.9917,53.4084%2C-2.9892,"{
   ""destination_addresses"" : [ ""53.4084,-2.9892"" ],
   ""origin_addresses"" : [ ""53.4047,-2.9917"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
291,100149,230688,230641,POINT(-2.98920 53.40840),POINT(-2.99170 53.40470),-2.98920 53.40840,-2.99170 53.40470,-2.9892,53.4084,-2.9917,53.4047,53.4084%2C-2.9892,53.4047%2C-2.9917,"{
   ""destination_addresses"" : [ ""53.4047,-2.9917"" ],
   ""origin_addresses"" : [ ""53.4084,-2.9892"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
292,100150,238818,238990,POINT(-2.24205 53.48815),POINT(-2.23066 53.47635),-2.24205 53.48815,-2.23066 53.47635,-2.24205,53.48815,-2.23066,53.47635,53.48815%2C-2.24205,53.47635%2C-2.23066,"{
   ""destination_addresses"" : [ ""53.47635,-2.23066"" ],
   ""origin_addresses"" : [ ""53.48815,-2.24205"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
293,100150,238990,238818,POINT(-2.23066 53.47635),POINT(-2.24205 53.48815),-2.23066 53.47635,-2.24205 53.48815,-2.23066,53.47635,-2.24205,53.48815,53.47635%2C-2.23066,53.48815%2C-2.24205,"{
   ""destination_addresses"" : [ ""53.48815,-2.24205"" ],
   ""origin_addresses"" : [ ""53.47635,-2.23066"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
294,100151,275386,275417,POINT(0.51410 51.27740),POINT(0.52110 51.27780),0.51410 51.27740,0.52110 51.27780,0.5141,51.2774,0.5211,51.2778,51.2774%2C0.5141,51.2778%2C0.5211,"{
   ""destination_addresses"" : [ ""51.2778,0.5211"" ],
   ""origin_addresses"" : [ ""51.2774,0.5141"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
295,100151,275417,275386,POINT(0.52110 51.27780),POINT(0.51410 51.27740),0.52110 51.27780,0.51410 51.27740,0.5211,51.2778,0.5141,51.2774,51.2778%2C0.5211,51.2774%2C0.5141,"{
   ""destination_addresses"" : [ ""51.2774,0.5141"" ],
   ""origin_addresses"" : [ ""51.2778,0.5211"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
296,100152,267933,269139,POINT(-0.12430 51.50830),POINT(-0.08920 51.51820),-0.12430 51.50830,-0.08920 51.51820,-0.1243,51.5083,-0.0892,51.5182,51.5083%2C-0.1243,51.5182%2C-0.0892,"{
   ""destination_addresses"" : [ ""51.5182,-0.0892"" ],
   ""origin_addresses"" : [ ""51.5083,-0.1243"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
297,100152,269139,267933,POINT(-0.08920 51.51820),POINT(-0.12430 51.50830),-0.08920 51.51820,-0.12430 51.50830,-0.0892,51.5182,-0.1243,51.5083,51.5182%2C-0.0892,51.5083%2C-0.1243,"{
   ""destination_addresses"" : [ ""51.5083,-0.1243"" ],
   ""origin_addresses"" : [ ""51.5182,-0.0892"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
298,100153,269122,269139,POINT(-0.09030 51.51140),POINT(-0.08920 51.51820),-0.09030 51.51140,-0.08920 51.51820,-0.0903,51.5114,-0.0892,51.5182,51.5114%2C-0.0903,51.5182%2C-0.0892,"{
   ""destination_addresses"" : [ ""51.5182,-0.0892"" ],
   ""origin_addresses"" : [ ""51.5114,-0.0903"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
299,100153,269139,269122,POINT(-0.08920 51.51820),POINT(-0.09030 51.51140),-0.08920 51.51820,-0.09030 51.51140,-0.0892,51.5182,-0.0903,51.5114,51.5182%2C-0.0892,51.5114%2C-0.0903,"{
   ""destination_addresses"" : [ ""51.5114,-0.0903"" ],
   ""origin_addresses"" : [ ""51.5182,-0.0892"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
300,100154,268899,269139,POINT(-0.09860 51.49450),POINT(-0.08920 51.51820),-0.09860 51.49450,-0.08920 51.51820,-0.0986,51.4945,-0.0892,51.5182,51.4945%2C-0.0986,51.5182%2C-0.0892,"{
   ""destination_addresses"" : [ ""51.5182,-0.0892"" ],
   ""origin_addresses"" : [ ""51.4945,-0.0986"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
301,100154,269139,268899,POINT(-0.08920 51.51820),POINT(-0.09860 51.49450),-0.08920 51.51820,-0.09860 51.49450,-0.0892,51.5182,-0.0986,51.4945,51.5182%2C-0.0892,51.4945%2C-0.0986,"{
   ""destination_addresses"" : [ ""51.4945,-0.0986"" ],
   ""origin_addresses"" : [ ""51.5182,-0.0892"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
302,100155,269139,269459,POINT(-0.08920 51.51820),POINT(-0.07540 51.51160),-0.08920 51.51820,-0.07540 51.51160,-0.0892,51.5182,-0.0754,51.5116,51.5182%2C-0.0892,51.5116%2C-0.0754,"{
   ""destination_addresses"" : [ ""51.5116,-0.0754"" ],
   ""origin_addresses"" : [ ""51.5182,-0.0892"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
303,100155,269459,269139,POINT(-0.07540 51.51160),POINT(-0.08920 51.51820),-0.07540 51.51160,-0.08920 51.51820,-0.0754,51.5116,-0.0892,51.5182,51.5116%2C-0.0754,51.5182%2C-0.0892,"{
   ""destination_addresses"" : [ ""51.5182,-0.0892"" ],
   ""origin_addresses"" : [ ""51.5116,-0.0754"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
304,100156,267983,269139,POINT(-0.12310 51.53080),POINT(-0.08920 51.51820),-0.12310 51.53080,-0.08920 51.51820,-0.1231,51.5308,-0.0892,51.5182,51.5308%2C-0.1231,51.5182%2C-0.0892,"{
   ""destination_addresses"" : [ ""51.5182,-0.0892"" ],
   ""origin_addresses"" : [ ""51.5308,-0.1231"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
305,100156,269139,267983,POINT(-0.08920 51.51820),POINT(-0.12310 51.53080),-0.08920 51.51820,-0.12310 51.53080,-0.0892,51.5182,-0.1231,51.5308,51.5182%2C-0.0892,51.5308%2C-0.1231,"{
   ""destination_addresses"" : [ ""51.5308,-0.1231"" ],
   ""origin_addresses"" : [ ""51.5182,-0.0892"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
306,100157,269139,269225,POINT(-0.08920 51.51820),POINT(-0.08570 51.50523),-0.08920 51.51820,-0.08570 51.50523,-0.0892,51.5182,-0.0857,51.50523,51.5182%2C-0.0892,51.50523%2C-0.0857,"{
   ""destination_addresses"" : [ ""51.50523,-0.0857"" ],
   ""origin_addresses"" : [ ""51.5182,-0.0892"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
307,100157,269225,269139,POINT(-0.08570 51.50523),POINT(-0.08920 51.51820),-0.08570 51.50523,-0.08920 51.51820,-0.0857,51.50523,-0.0892,51.5182,51.50523%2C-0.0857,51.5182%2C-0.0892,"{
   ""destination_addresses"" : [ ""51.5182,-0.0892"" ],
   ""origin_addresses"" : [ ""51.50523,-0.0857"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
308,100158,269139,269296,POINT(-0.08920 51.51820),POINT(-0.08210 51.51860),-0.08920 51.51820,-0.08210 51.51860,-0.0892,51.5182,-0.0821,51.5186,51.5182%2C-0.0892,51.5186%2C-0.0821,"{
   ""destination_addresses"" : [ ""51.5186,-0.0821"" ],
   ""origin_addresses"" : [ ""51.5182,-0.0892"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
309,100158,269296,269139,POINT(-0.08210 51.51860),POINT(-0.08920 51.51820),-0.08210 51.51860,-0.08920 51.51820,-0.0821,51.5186,-0.0892,51.5182,51.5186%2C-0.0821,51.5182%2C-0.0892,"{
   ""destination_addresses"" : [ ""51.5182,-0.0892"" ],
   ""origin_addresses"" : [ ""51.5186,-0.0821"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
310,100159,266682,269139,POINT(-0.16290 51.52240),POINT(-0.08920 51.51820),-0.16290 51.52240,-0.08920 51.51820,-0.1629,51.5224,-0.0892,51.5182,51.5224%2C-0.1629,51.5182%2C-0.0892,"{
   ""destination_addresses"" : [ ""51.5182,-0.0892"" ],
   ""origin_addresses"" : [ ""51.5224,-0.1629"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
311,100159,269139,266682,POINT(-0.08920 51.51820),POINT(-0.16290 51.52240),-0.08920 51.51820,-0.16290 51.52240,-0.0892,51.5182,-0.1629,51.5224,51.5182%2C-0.0892,51.5224%2C-0.1629,"{
   ""destination_addresses"" : [ ""51.5224,-0.1629"" ],
   ""origin_addresses"" : [ ""51.5182,-0.0892"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
312,100160,266343,269139,POINT(-0.17530 51.51620),POINT(-0.08920 51.51820),-0.17530 51.51620,-0.08920 51.51820,-0.1753,51.5162,-0.0892,51.5182,51.5162%2C-0.1753,51.5182%2C-0.0892,"{
   ""destination_addresses"" : [ ""51.5182,-0.0892"" ],
   ""origin_addresses"" : [ ""51.5162,-0.1753"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
313,100160,269139,266343,POINT(-0.08920 51.51820),POINT(-0.17530 51.51620),-0.08920 51.51820,-0.17530 51.51620,-0.0892,51.5182,-0.1753,51.5162,51.5182%2C-0.0892,51.5162%2C-0.1753,"{
   ""destination_addresses"" : [ ""51.5162,-0.1753"" ],
   ""origin_addresses"" : [ ""51.5182,-0.0892"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
314,100161,267948,269139,POINT(-0.12784 51.53233),POINT(-0.08920 51.51820),-0.12784 51.53233,-0.08920 51.51820,-0.12784,51.53233,-0.0892,51.5182,51.53233%2C-0.12784,51.5182%2C-0.0892,"{
   ""destination_addresses"" : [ ""51.5182,-0.0892"" ],
   ""origin_addresses"" : [ ""51.53233,-0.12784"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
315,100161,269139,267948,POINT(-0.08920 51.51820),POINT(-0.12784 51.53233),-0.08920 51.51820,-0.12784 51.53233,-0.0892,51.5182,-0.12784,51.53233,51.5182%2C-0.0892,51.53233%2C-0.12784,"{
   ""destination_addresses"" : [ ""51.53233,-0.12784"" ],
   ""origin_addresses"" : [ ""51.5182,-0.0892"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
316,100162,268311,269139,POINT(-0.11340 51.50330),POINT(-0.08920 51.51820),-0.11340 51.50330,-0.08920 51.51820,-0.1134,51.5033,-0.0892,51.5182,51.5033%2C-0.1134,51.5182%2C-0.0892,"{
   ""destination_addresses"" : [ ""51.5182,-0.0892"" ],
   ""origin_addresses"" : [ ""51.5033,-0.1134"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
317,100162,269139,268311,POINT(-0.08920 51.51820),POINT(-0.11340 51.50330),-0.08920 51.51820,-0.11340 51.50330,-0.0892,51.5182,-0.1134,51.5033,51.5182%2C-0.0892,51.5033%2C-0.1134,"{
   ""destination_addresses"" : [ ""51.5033,-0.1134"" ],
   ""origin_addresses"" : [ ""51.5182,-0.0892"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
318,100163,268672,269139,POINT(-0.10480 51.52030),POINT(-0.08920 51.51820),-0.10480 51.52030,-0.08920 51.51820,-0.1048,51.5203,-0.0892,51.5182,51.5203%2C-0.1048,51.5182%2C-0.0892,"{
   ""destination_addresses"" : [ ""51.5182,-0.0892"" ],
   ""origin_addresses"" : [ ""51.5203,-0.1048"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
319,100163,269139,268672,POINT(-0.08920 51.51820),POINT(-0.10480 51.52030),-0.08920 51.51820,-0.10480 51.52030,-0.0892,51.5182,-0.1048,51.5203,51.5182%2C-0.0892,51.5203%2C-0.1048,"{
   ""destination_addresses"" : [ ""51.5203,-0.1048"" ],
   ""origin_addresses"" : [ ""51.5182,-0.0892"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
320,100164,266343,266682,POINT(-0.17530 51.51620),POINT(-0.16290 51.52240),-0.17530 51.51620,-0.16290 51.52240,-0.1753,51.5162,-0.1629,51.5224,51.5162%2C-0.1753,51.5224%2C-0.1629,"{
   ""destination_addresses"" : [ ""51.5224,-0.1629"" ],
   ""origin_addresses"" : [ ""51.5162,-0.1753"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
321,100164,266682,266343,POINT(-0.16290 51.52240),POINT(-0.17530 51.51620),-0.16290 51.52240,-0.17530 51.51620,-0.1629,51.5224,-0.1753,51.5162,51.5224%2C-0.1629,51.5162%2C-0.1753,"{
   ""destination_addresses"" : [ ""51.5162,-0.1753"" ],
   ""origin_addresses"" : [ ""51.5224,-0.1629"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
322,100165,265282,266682,POINT(-0.20460 51.53410),POINT(-0.16290 51.52240),-0.20460 51.53410,-0.16290 51.52240,-0.2046,51.5341,-0.1629,51.5224,51.5341%2C-0.2046,51.5224%2C-0.1629,"{
   ""destination_addresses"" : [ ""51.5224,-0.1629"" ],
   ""origin_addresses"" : [ ""51.5341,-0.2046"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
323,100165,266682,265282,POINT(-0.16290 51.52240),POINT(-0.20460 51.53410),-0.16290 51.52240,-0.20460 51.53410,-0.1629,51.5224,-0.2046,51.5341,51.5224%2C-0.1629,51.5341%2C-0.2046,"{
   ""destination_addresses"" : [ ""51.5341,-0.2046"" ],
   ""origin_addresses"" : [ ""51.5224,-0.1629"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
324,100166,266682,267948,POINT(-0.16290 51.52240),POINT(-0.12784 51.53233),-0.16290 51.52240,-0.12784 51.53233,-0.1629,51.5224,-0.12784,51.53233,51.5224%2C-0.1629,51.53233%2C-0.12784,"{
   ""destination_addresses"" : [ ""51.53233,-0.12784"" ],
   ""origin_addresses"" : [ ""51.5224,-0.1629"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
325,100166,267948,266682,POINT(-0.12784 51.53233),POINT(-0.16290 51.52240),-0.12784 51.53233,-0.16290 51.52240,-0.12784,51.53233,-0.1629,51.5224,51.53233%2C-0.12784,51.5224%2C-0.1629,"{
   ""destination_addresses"" : [ ""51.5224,-0.1629"" ],
   ""origin_addresses"" : [ ""51.53233,-0.12784"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
326,100167,266682,267252,POINT(-0.16290 51.52240),POINT(-0.14370 51.49510),-0.16290 51.52240,-0.14370 51.49510,-0.1629,51.5224,-0.1437,51.4951,51.5224%2C-0.1629,51.4951%2C-0.1437,"{
   ""destination_addresses"" : [ ""51.4951,-0.1437"" ],
   ""origin_addresses"" : [ ""51.5224,-0.1629"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
327,100167,267252,266682,POINT(-0.14370 51.49510),POINT(-0.16290 51.52240),-0.14370 51.49510,-0.16290 51.52240,-0.1437,51.4951,-0.1629,51.5224,51.4951%2C-0.1437,51.5224%2C-0.1629,"{
   ""destination_addresses"" : [ ""51.5224,-0.1629"" ],
   ""origin_addresses"" : [ ""51.4951,-0.1437"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
328,100168,266682,268311,POINT(-0.16290 51.52240),POINT(-0.11340 51.50330),-0.16290 51.52240,-0.11340 51.50330,-0.1629,51.5224,-0.1134,51.5033,51.5224%2C-0.1629,51.5033%2C-0.1134,"{
   ""destination_addresses"" : [ ""51.5033,-0.1134"" ],
   ""origin_addresses"" : [ ""51.5224,-0.1629"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
329,100168,268311,266682,POINT(-0.11340 51.50330),POINT(-0.16290 51.52240),-0.11340 51.50330,-0.16290 51.52240,-0.1134,51.5033,-0.1629,51.5224,51.5033%2C-0.1134,51.5224%2C-0.1629,"{
   ""destination_addresses"" : [ ""51.5224,-0.1629"" ],
   ""origin_addresses"" : [ ""51.5033,-0.1134"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
330,100169,257311,257458,POINT(-0.81400 53.07970),POINT(-0.79880 53.08050),-0.81400 53.07970,-0.79880 53.08050,-0.814,53.0797,-0.7988,53.0805,53.0797%2C-0.814,53.0805%2C-0.7988,"{
   ""destination_addresses"" : [ ""53.0805,-0.7988"" ],
   ""origin_addresses"" : [ ""53.0797,-0.814"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
331,100169,257458,257311,POINT(-0.79880 53.08050),POINT(-0.81400 53.07970),-0.79880 53.08050,-0.81400 53.07970,-0.7988,53.0805,-0.814,53.0797,53.0805%2C-0.7988,53.0797%2C-0.814,"{
   ""destination_addresses"" : [ ""53.0797,-0.814"" ],
   ""origin_addresses"" : [ ""53.0805,-0.7988"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
332,100170,242131,242189,POINT(-2.00900 53.35950),POINT(-2.00490 53.36490),-2.00900 53.35950,-2.00490 53.36490,-2.009,53.3595,-2.0049,53.3649,53.3595%2C-2.009,53.3649%2C-2.0049,"{
   ""destination_addresses"" : [ ""53.3649,-2.0049"" ],
   ""origin_addresses"" : [ ""53.3595,-2.009"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
333,100170,242189,242131,POINT(-2.00490 53.36490),POINT(-2.00900 53.35950),-2.00490 53.36490,-2.00900 53.35950,-2.0049,53.3649,-2.009,53.3595,53.3649%2C-2.0049,53.3595%2C-2.009,"{
   ""destination_addresses"" : [ ""53.3595,-2.009"" ],
   ""origin_addresses"" : [ ""53.3649,-2.0049"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
334,100171,270208,270338,POINT(-0.04020 51.47500),POINT(-0.03260 51.47650),-0.04020 51.47500,-0.03260 51.47650,-0.0402,51.475,-0.0326,51.4765,51.475%2C-0.0402,51.4765%2C-0.0326,"{
   ""destination_addresses"" : [ ""51.4765,-0.0326"" ],
   ""origin_addresses"" : [ ""51.475,-0.0402"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
335,100171,270338,270208,POINT(-0.03260 51.47650),POINT(-0.04020 51.47500),-0.03260 51.47650,-0.04020 51.47500,-0.0326,51.4765,-0.0402,51.475,51.4765%2C-0.0326,51.475%2C-0.0402,"{
   ""destination_addresses"" : [ ""51.475,-0.0402"" ],
   ""origin_addresses"" : [ ""51.4765,-0.0326"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
336,100172,265282,266343,POINT(-0.20460 51.53410),POINT(-0.17530 51.51620),-0.20460 51.53410,-0.17530 51.51620,-0.2046,51.5341,-0.1753,51.5162,51.5341%2C-0.2046,51.5162%2C-0.1753,"{
   ""destination_addresses"" : [ ""51.5162,-0.1753"" ],
   ""origin_addresses"" : [ ""51.5341,-0.2046"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
337,100172,266343,265282,POINT(-0.17530 51.51620),POINT(-0.20460 51.53410),-0.17530 51.51620,-0.20460 51.53410,-0.1753,51.5162,-0.2046,51.5341,51.5162%2C-0.1753,51.5341%2C-0.2046,"{
   ""destination_addresses"" : [ ""51.5341,-0.2046"" ],
   ""origin_addresses"" : [ ""51.5162,-0.1753"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
338,100173,266343,267948,POINT(-0.17530 51.51620),POINT(-0.12784 51.53233),-0.17530 51.51620,-0.12784 51.53233,-0.1753,51.5162,-0.12784,51.53233,51.5162%2C-0.1753,51.53233%2C-0.12784,"{
   ""destination_addresses"" : [ ""51.53233,-0.12784"" ],
   ""origin_addresses"" : [ ""51.5162,-0.1753"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
